Record_ID,Created_Date,Qualified_Date,Closed_Date,Revenue,Region,Segment,Opportunity_Source,Outbound
a734U000000tNhEQAU,12/14/2021,1/12/2022,1/13/2022,149,North America,Agency,Trial,FALSE
a734U000000tAtRQAU,5/24/2021,6/3/2021,1/13/2022,149,North America,Mid,Lead,FALSE
a734U000000tVDCQA2,1/4/2022,1/6/2022,1/13/2022,149,Middle East,Agency,Lead,FALSE
a734U000000tNpNQAU,12/14/2021,1/3/2022,1/13/2022,149,North America,SMB,Trial,FALSE
a734U000000tXqkQAE,1/7/2022,1/7/2022,1/13/2022,149,North America,SMB,Self-Gen,TRUE
a734U000000tF1GQAU,11/11/2021,11/18/2021,1/13/2022,136.88,North America,SMB,Lead,FALSE
a734U000000tL2nQAE,12/7/2021,12/16/2021,1/13/2022,99,North America,SMB,Trial,FALSE
a734U000000tNXdQAM,12/14/2021,1/31/2022,1/13/2022,98,Europe,SMB,Trial,FALSE
a734U000000tOQiQAM,12/10/2021,12/14/2021,1/13/2022,89,North America,Agency,Lead,FALSE
a734U000000tNjfQAE,12/14/2021,1/6/2022,1/13/2022,89,North America,Mid,Trial,FALSE
a734U000000tVH9QAM,1/6/2022,1/14/2022,1/13/2022,49,Europe,SMB,Trial,FALSE
a734U000000tLUwQAM,10/21/2021,10/29/2021,1/14/2022,1504.58,North America,Mid,Lead,FALSE
a734U000000tWlKQAU,9/27/2021,9/29/2021,1/14/2022,1317.35,North America,Mid,Lead,FALSE
a734U000000tHXrQAM,11/10/2021,11/15/2021,1/14/2022,938.88,North America,SMB,Lead,FALSE
a734U000000tYbMQAU,1/12/2022,1/19/2022,1/14/2022,799.96,Europe,Mid,Lead,FALSE
a734U000000tYSoQAM,1/13/2022,1/13/2022,1/14/2022,745,North America,Enterprise,Self-Gen,TRUE
a734U000000tNytQAE,12/15/2021,1/24/2022,1/14/2022,738,Australia Pacific,Agency,Trial,FALSE
a734U000000tYSPQA2,12/16/2021,12/22/2021,1/14/2022,589.27,North America,Mid,BDR,TRUE
a734U000000tJFGQA2,12/2/2021,1/13/2022,1/14/2022,507,North America,Agency,Trial,FALSE
a734U000000tCFTQA2,11/15/2021,12/15/2021,1/14/2022,499,North America,SMB,Trial,FALSE
a734U000000t5utQAA,10/22/2021,10/29/2021,1/14/2022,298,North America,SMB,Lead,FALSE
a734U000000tWFdQAM,1/9/2022,1/10/2022,1/14/2022,279,North America,SMB,Lead,FALSE
a734U000000tONUQA2,12/15/2021,1/3/2022,1/14/2022,253.3,North America,Mid,Trial,FALSE
a734U000000tXObQAM,1/11/2022,1/11/2022,1/14/2022,250,North America,SMB,Trial,FALSE
a734U000000szApQAI,10/13/2021,1/14/2022,1/14/2022,219,Europe,Agency,Trial,FALSE
a734U000000tF8pQAE,11/22/2021,11/23/2021,1/14/2022,198,North America,Mid,Trial,FALSE
a734U000000t0LoQAI,10/15/2021,10/20/2021,1/14/2022,169,North America,SMB,Trial,FALSE
a734U000000tLeXQAU,12/8/2021,12/10/2021,1/14/2022,169,North America,SMB,Trial,FALSE
a734U000000tOQOQA2,12/15/2021,12/21/2021,1/14/2022,169,North America,SMB,Trial,FALSE
a734U000000tXEWQA2,12/14/2021,12/21/2021,1/14/2022,169,North America,SMB,Lead,FALSE
a734U000000tDP5QAM,11/18/2021,1/26/2022,1/14/2022,149,Asia,Mid,Trial,FALSE
a734U000000tLTFQA2,12/8/2021,1/7/2022,1/14/2022,149,North America,SMB,Trial,FALSE
a734U000000tOofQAE,12/16/2021,12/27/2021,1/14/2022,149,North America,SMB,Trial,FALSE
a734U000000tM2PQAU,12/9/2021,12/10/2021,1/14/2022,143.65,North America,Mid,Lead,FALSE
a734U000000tOZzQAM,12/10/2021,12/13/2021,1/14/2022,139,Europe,SMB,Lead,FALSE
a734U000000tOFQQA2,12/15/2021,1/4/2022,1/14/2022,99,North America,Agency,Trial,FALSE
a734U000000t6hCQAQ,11/1/2021,12/14/2021,1/14/2022,99,North America,SMB,Trial,FALSE
a734U000000tOJmQAM,12/15/2021,12/16/2021,1/14/2022,89,North America,Mid,Trial,FALSE
a734U000000tJBYQA2,11/30/2021,12/1/2021,1/15/2022,2000,North America,Mid,Lead,FALSE
a734U000000tAbSQAU,11/4/2021,11/9/2021,1/15/2022,1379.4,North America,Mid,BDR,TRUE
a734U000000t56eQAA,10/27/2021,10/28/2021,1/15/2022,1046.46,North America,SMB,Trial,FALSE
a734U000000tNAZQA2,12/13/2021,12/20/2021,1/15/2022,447,North America,SMB,Lead,FALSE
a734U000000tHeOQAU,11/29/2021,12/8/2021,1/15/2022,338,North America,SMB,Trial,FALSE
a734U000000tOuOQAU,12/17/2021,1/13/2022,1/15/2022,338,Australia Pacific,SMB,Trial,FALSE
a734U000000tOh5QAE,10/8/2021,10/13/2021,1/15/2022,249,North America,Mid,Lead,FALSE
a734U000000tOmPQAU,1/15/2022,1/15/2022,1/15/2022,169,North America,SMB,Trial,FALSE
a734U000000tPFRQA2,12/8/2021,12/14/2021,1/15/2022,169,North America,SMB,Unknown,FALSE
a734U000000tOUfQAM,12/16/2021,12/22/2021,1/15/2022,169,North America,SMB,Trial,FALSE
a734U000000tOrFQAU,12/16/2021,12/20/2021,1/15/2022,149,North America,Mid,Trial,FALSE
a734U000000tYCHQA2,1/13/2022,1/13/2022,1/15/2022,149,North America,Mid,Trial,FALSE
a734U000000tOZkQAM,12/16/2021,1/26/2022,1/15/2022,149,Asia,Mid,Trial,FALSE
a734U000000tOjkQAE,12/16/2021,1/14/2022,1/15/2022,149,Europe,Agency,Trial,FALSE
a734U000000tOl2QAE,12/16/2021,12/20/2021,1/15/2022,140.5,North America,SMB,Trial,FALSE
a734U000000tMCUQA2,12/10/2021,12/14/2021,1/15/2022,135.19,Australia Pacific,SMB,Trial,FALSE
a734U000000tOu9QAE,12/16/2021,1/9/2022,1/15/2022,126.75,Australia Pacific,SMB,Trial,FALSE
a734U000000tOkTQAU,12/16/2021,1/7/2022,1/15/2022,99,North America,SMB,Trial,FALSE
a734U000000tOlWQAU,12/16/2021,1/18/2022,1/15/2022,99,Europe,SMB,Trial,FALSE
a734U000000tOnhQAE,12/16/2021,12/18/2021,1/15/2022,99,North America,Mid,Trial,FALSE
a734U000000tOirQAE,12/16/2021,1/3/2022,1/15/2022,99,North America,SMB,Trial,FALSE
a734U000000tOfsQAE,12/16/2021,1/11/2022,1/15/2022,99,Europe,SMB,Trial,FALSE
a734U000000tPCSQA2,12/17/2021,12/27/2021,1/16/2022,349,North America,SMB,Trial,FALSE
a734U000000tLM4QAM,12/8/2021,1/11/2022,1/16/2022,169,North America,SMB,Trial,FALSE
a734U000000tP1oQAE,12/17/2021,1/17/2022,1/16/2022,169,Europe,SMB,Trial,FALSE
a734U000000tPGtQAM,12/17/2021,12/20/2021,1/16/2022,169,North America,SMB,Trial,FALSE
a734U000000tMRtQAM,12/10/2021,1/5/2022,1/16/2022,169,North America,SMB,Trial,FALSE
a734U000000tFCcQAM,11/22/2021,1/6/2022,1/16/2022,169,North America,Mid,Trial,FALSE
a734U000000tOvRQAU,12/17/2021,1/18/2022,1/16/2022,169,Asia,Mid,Trial,FALSE
a734U000000tPDGQA2,12/17/2021,1/4/2022,1/16/2022,89,North America,SMB,Trial,FALSE
a734U000000tSPeQAM,11/2/2021,11/3/2021,1/17/2022,3614,North America,Mid,Lead,FALSE
a734U000000tHg5QAE,11/29/2021,1/7/2022,1/17/2022,2099,North America,Agency,Trial,FALSE
a734U000000tYJrQAM,10/12/2021,10/22/2021,1/17/2022,2016.92,North America,Mid,Unknown,FALSE
a734U000000tYQxQAM,11/22/2021,12/13/2021,1/17/2022,1176.55,North America,Mid,BDR,TRUE
a734U000000tXw4QAE,11/10/2021,11/15/2021,1/17/2022,1152,Australia Pacific,Mid,Lead,FALSE
a734U000000tXDFQA2,11/4/2021,11/4/2021,1/17/2022,896.39,North America,Enterprise,BDR,TRUE
a734U000000tYe6QAE,1/5/2022,1/10/2022,1/17/2022,680,Europe,Enterprise,Lead,FALSE
a734U000000tPH8QAM,12/18/2021,1/3/2022,1/17/2022,676,North America,SMB,Trial,FALSE
a734U000000tNphQAE,12/14/2021,1/17/2022,1/17/2022,558,Europe,Mid,Trial,FALSE
a734U000000tIDTQA2,11/30/2021,12/17/2021,1/17/2022,449,Europe,Agency,Trial,FALSE
a734U000000tLT1QAM,12/8/2021,12/8/2021,1/17/2022,169,North America,Mid,BDR,TRUE
a734U000000tKRhQAM,12/6/2021,1/4/2022,1/17/2022,169,Australia Pacific,SMB,Trial,FALSE
a734U000000tOrUQAU,12/16/2021,1/18/2022,1/17/2022,169,North America,Mid,Trial,FALSE
a734U000000tCX3QAM,11/16/2021,1/4/2022,1/17/2022,168,Europe,SMB,Trial,FALSE
a734U000000tJKzQAM,12/3/2021,12/14/2021,1/17/2022,149,North America,SMB,Trial,FALSE
a734U000000tIqGQAU,11/15/2021,11/18/2021,1/17/2022,149,North America,SMB,Lead,FALSE
a734U000000tOmAQAU,12/16/2021,12/17/2021,1/17/2022,149,North America,Mid,Trial,FALSE
a734U000000tYJhQAM,1/13/2022,1/19/2022,1/17/2022,149,North America,Mid,Trial,FALSE
a734U000000tPOdQAM,12/18/2021,1/11/2022,1/17/2022,124,North America,Agency,Trial,FALSE
a734U000000tPAvQAM,10/26/2021,12/21/2021,1/17/2022,99,North America,SMB,Lead,FALSE
a734U000000tOK1QAM,12/15/2021,12/20/2021,1/17/2022,99,North America,SMB,Trial,FALSE
a734U000000tP7rQAE,12/17/2021,12/21/2021,1/17/2022,99,North America,Mid,Trial,FALSE
a734U000000tOrKQAU,12/16/2021,1/18/2022,1/17/2022,99,North America,SMB,Trial,FALSE
a734U000000tYsrQAE,12/23/2021,1/5/2022,1/17/2022,99,North America,SMB,Unknown,FALSE
a734U000000sx2KQAQ,10/7/2021,11/25/2021,1/17/2022,89,Europe,SMB,Lead,FALSE
a734U000000tHhDQAU,11/18/2021,11/23/2021,1/18/2022,2309,North America,Mid,Lead,FALSE
a734U000000tD1IQAU,1/18/2022,1/18/2022,1/18/2022,1997,North America,Agency,Trial,FALSE
a734U000000tBI2QAM,10/21/2021,10/27/2021,1/18/2022,1517.83,North America,Agency,Lead,FALSE
a734U000000tdxDQAQ,11/2/2021,11/18/2021,1/18/2022,397,North America,Mid,BDR,TRUE
a734U000000tZYdQAM,12/16/2021,1/4/2022,1/18/2022,369,Europe,SMB,Lead,FALSE
a734U000000tFpeQAE,10/29/2021,11/3/2021,1/18/2022,338,Europe,Mid,Lead,FALSE
a734U000000tRm8QAE,12/28/2021,12/29/2021,1/18/2022,300,North America,Agency,Lead,FALSE
a734U000000tTadQAE,11/4/2021,11/12/2021,1/18/2022,253.5,North America,Mid,Lead,FALSE
a734U000000tVohQAE,12/10/2021,12/17/2021,1/18/2022,194,North America,Mid,Lead,FALSE
a734U000000tDRaQAM,11/18/2021,1/19/2022,1/18/2022,169,Africa,SMB,Trial,FALSE
a734U000000tPEOQA2,12/17/2021,1/24/2022,1/18/2022,169,North America,SMB,Trial,FALSE
a734U000000tOmyQAE,12/16/2021,1/27/2022,1/18/2022,169,North America,SMB,Trial,FALSE
a734U000000tNejQAE,12/14/2021,1/6/2022,1/18/2022,169,North America,SMB,Trial,FALSE
a734U000000tPTiQAM,12/19/2021,12/28/2021,1/18/2022,149,Middle East,Enterprise,Trial,FALSE
a734U000000tPEJQA2,12/17/2021,12/21/2021,1/18/2022,137.22,North America,SMB,Trial,FALSE
a734U000000tEErQAM,11/19/2021,12/17/2021,1/18/2022,135.19,Latin America,Mid,Trial,FALSE
a734U000000tXLXQA2,1/6/2022,1/6/2022,1/18/2022,135,North America,Mid,Self-Gen,TRUE
a734U000000tYlvQAE,1/14/2022,1/14/2022,1/18/2022,134,North America,SMB,Lead,FALSE
a734U000000tPzuQAE,12/21/2021,1/11/2022,1/18/2022,125,North America,SMB,Trial,FALSE
a734U000000tMM5QAM,12/10/2021,2/16/2022,1/18/2022,99,Europe,SMB,Trial,FALSE
a734U000000tLFIQA2,12/8/2021,1/27/2022,1/18/2022,99,North America,Mid,Trial,FALSE
a734U000000taJUQAY,1/10/2022,1/10/2022,1/18/2022,91.67,North America,Enterprise,BDR,TRUE
a734U000000tMiLQAU,12/12/2021,12/13/2021,1/18/2022,89,Australia Pacific,SMB,Trial,FALSE
a734U000000tQliQAE,12/23/2021,12/23/2021,1/19/2022,1388,Asia,Mid,Trial,FALSE
a734U000000taj3QAA,12/21/2021,12/21/2021,1/19/2022,747.02,North America,Enterprise,BDR,TRUE
a734U000000tROVQA2,11/3/2021,11/15/2021,1/19/2022,747,Australia Pacific,Mid,Lead,FALSE
a734U000000tcetQAA,1/14/2022,1/19/2022,1/19/2022,747,North America,Enterprise,Self-Gen,TRUE
a734U000000tTefQAE,1/3/2022,1/18/2022,1/19/2022,725,North America,Agency,Trial,FALSE
a734U000000taGkQAI,1/5/2022,1/14/2022,1/19/2022,450.44,North America,Enterprise,Lead,FALSE
a734U000000tOOmQAM,12/15/2021,1/20/2022,1/19/2022,399,North America,Mid,Trial,FALSE
a734U000000t8NJQAY,11/4/2021,1/19/2022,1/19/2022,338,Australia Pacific,SMB,Trial,FALSE
a734U000000tGIgQAM,11/25/2021,2/7/2022,1/19/2022,338,Europe,SMB,Trial,FALSE
a734U000000tNEqQAM,12/13/2021,1/4/2022,1/19/2022,281.22,North America,SMB,Trial,FALSE
a734U000000sgUMQAY,8/29/2021,1/19/2022,1/19/2022,279,Africa,Mid,Trial,FALSE
a734U000000tNDJQA2,12/13/2021,1/26/2022,1/19/2022,194,North America,SMB,Trial,FALSE
a734U000000tPsoQAE,12/21/2021,1/26/2022,1/19/2022,174,North America,Agency,Trial,FALSE
a734U000000tPcpQAE,12/19/2021,1/19/2022,1/19/2022,169,Europe,Mid,Trial,FALSE
a734U000000tauBQAQ,1/7/2022,1/20/2022,1/19/2022,169,North America,Enterprise,Unknown,FALSE
a734U000000tPrfQAE,12/20/2021,12/29/2021,1/19/2022,169,North America,SMB,Trial,FALSE
a734U000000tNRzQAM,12/14/2021,1/25/2022,1/19/2022,169,North America,Agency,Trial,FALSE
a734U000000tP7DQAU,12/6/2021,12/14/2021,1/19/2022,169,North America,Mid,Lead,FALSE
a734U000000tPlwQAE,12/20/2021,1/20/2022,1/19/2022,169,Europe,SMB,Trial,FALSE
a734U000000talOQAQ,1/11/2022,1/12/2022,1/19/2022,169,North America,SMB,Lead,FALSE
a734U000000tPxAQAU,12/21/2021,1/10/2022,1/19/2022,149,North America,SMB,Trial,FALSE
a734U000000tZRXQA2,1/17/2022,1/17/2022,1/19/2022,149,Asia,Mid,Trial,FALSE
a734U000000tYDtQAM,1/4/2022,1/7/2022,1/19/2022,149,North America,SMB,Lead,FALSE
a734U000000tPm6QAE,12/20/2021,1/4/2022,1/19/2022,149,Europe,SMB,Trial,FALSE
a734U000000ta8bQAA,1/18/2022,1/19/2022,1/19/2022,149,Asia,Agency,Trial,FALSE
a734U000000taiyQAA,1/10/2022,1/13/2022,1/19/2022,149,Europe,Agency,Lead,FALSE
a734U000000tFB0QAM,11/22/2021,11/22/2021,1/19/2022,146.34,North America,SMB,Trial,FALSE
a734U000000tYr5QAE,8/31/2021,9/3/2021,1/19/2022,136,North America,SMB,Trial,FALSE
a734U000000tEicQAE,11/21/2021,1/19/2022,1/19/2022,99,Australia Pacific,SMB,Trial,FALSE
a734U000000tE6sQAE,11/19/2021,1/24/2022,1/19/2022,99,North America,SMB,Trial,FALSE
a734U000000tNwYQAU,12/14/2021,1/19/2022,1/19/2022,99,North America,SMB,Trial,FALSE
a734U000000sxDmQAI,10/7/2021,11/11/2021,1/19/2022,99,North America,SMB,Trial,FALSE
a734U000000tP2NQAU,12/17/2021,12/21/2021,1/19/2022,99,Europe,SMB,Trial,FALSE
a734U000000tPmpQAE,12/20/2021,1/25/2022,1/19/2022,49,Europe,SMB,Trial,FALSE
a734U000000tbQ2QAI,12/8/2021,12/13/2021,1/20/2022,3671.13,North America,Enterprise,Unknown,FALSE
a734U000000tR0xQAE,12/8/2021,12/9/2021,1/20/2022,2028,North America,SMB,Lead,FALSE
a734U000000tUjCQAU,1/5/2022,1/7/2022,1/20/2022,1375,North America,Mid,Trial,FALSE
a734U000000tNrYQAU,12/1/2021,12/7/2021,1/20/2022,1230.25,North America,Mid,Lead,FALSE
a734U000000tahgQAA,12/15/2021,1/7/2022,1/20/2022,1020,Europe,Mid,Lead,FALSE
a734U000000ta9oQAA,1/18/2022,1/20/2022,1/20/2022,499,North America,Agency,Trial,FALSE
a734U000000taqsQAA,1/19/2022,1/21/2022,1/20/2022,447,North America,Agency,Trial,FALSE
a734U000000szPGQAY,9/8/2021,9/14/2021,1/20/2022,412,North America,SMB,Lead,FALSE
a734U000000tQBBQA2,12/21/2021,12/22/2021,1/20/2022,348,North America,Mid,Trial,FALSE
a734U000000tai5QAA,11/8/2021,11/9/2021,1/20/2022,249,North America,SMB,Lead,FALSE
a734U000000tbGvQAI,1/19/2022,1/20/2022,1/20/2022,249,North America,SMB,Lead,FALSE
a734U000000tQ0SQAU,12/21/2021,1/21/2022,1/20/2022,198,North America,SMB,Trial,FALSE
a734U000000tPsdQAE,12/21/2021,1/23/2022,1/20/2022,178,Australia Pacific,Agency,Trial,FALSE
a734U000000tQFwQAM,12/21/2021,12/29/2021,1/20/2022,169,North America,SMB,Trial,FALSE
a734U000000tKNuQAM,12/6/2021,1/28/2022,1/20/2022,169,Europe,SMB,Trial,FALSE
a734U000000tQANQA2,12/21/2021,1/12/2022,1/20/2022,169,North America,SMB,Trial,FALSE
a734U000000tGecQAE,11/26/2021,1/20/2022,1/20/2022,169,Europe,Agency,Trial,FALSE
a734U000000tLywQAE,12/9/2021,1/24/2022,1/20/2022,169,North America,SMB,Trial,FALSE
a734U000000tPjRQAU,12/20/2021,1/20/2022,1/20/2022,169,Middle East,SMB,Trial,FALSE
a734U000000taw7QAA,1/19/2022,1/20/2022,1/20/2022,169,North America,SMB,Lead,FALSE
a734U000000t4YDQAY,10/26/2021,10/28/2021,1/20/2022,169,North America,Mid,Trial,FALSE
a734U000000tQI7QAM,12/21/2021,1/5/2022,1/20/2022,149,North America,SMB,Lead,FALSE
a734U000000tNQhQAM,12/14/2021,12/15/2021,1/20/2022,149,Australia Pacific,SMB,Trial,FALSE
a734U000000tQBkQAM,12/21/2021,12/27/2021,1/20/2022,149,North America,SMB,Trial,FALSE
a734U000000tPuKQAU,12/21/2021,1/20/2022,1/20/2022,99,North America,SMB,Trial,FALSE
a734U000000tQ7TQAU,12/21/2021,1/21/2022,1/20/2022,99,Europe,SMB,Trial,FALSE
a734U000000tPvNQAU,12/21/2021,1/28/2022,1/20/2022,99,North America,SMB,Trial,FALSE
a734U000000tQBaQAM,12/21/2021,1/13/2022,1/20/2022,99,North America,SMB,Trial,FALSE
a734U000000tcZZQAY,12/20/2021,12/20/2021,1/21/2022,9944,Europe,Enterprise,BDR,TRUE
a734U000000tbqtQAA,11/10/2021,11/16/2021,1/21/2022,2916.67,North America,Agency,Lead,FALSE
a734U000000t4uYQAQ,10/27/2021,10/27/2021,1/21/2022,2095.82,North America,SMB,Trial,FALSE
a734U000000tbKsQAI,1/5/2022,1/6/2022,1/21/2022,1833.32,North America,SMB,Lead,FALSE
a734U000000tUwBQAU,1/6/2022,1/6/2022,1/21/2022,1097,North America,SMB,Trial,FALSE
a734U000000tNJMQA2,12/13/2021,1/13/2022,1/21/2022,999.25,North America,SMB,Trial,FALSE
a734U000000taZ8QAI,1/5/2022,1/11/2022,1/21/2022,849,Europe,Agency,Lead,FALSE
a734U000000tOq2QAE,12/16/2021,1/7/2022,1/21/2022,849,North America,Agency,Trial,FALSE
a734U000000tYo1QAE,1/3/2022,1/3/2022,1/21/2022,820,North America,Mid,Self-Gen,TRUE
a734U000000tWmwQAE,5/18/2021,5/19/2021,1/21/2022,411.24,North America,Enterprise,Lead,FALSE
a734U000000tQYPQA2,12/22/2021,1/5/2022,1/21/2022,338,North America,SMB,Trial,FALSE
a734U000000tbKdQAI,11/22/2021,11/29/2021,1/21/2022,323,North America,Enterprise,Unknown,FALSE
a734U000000tPFqQAM,12/17/2021,12/20/2021,1/21/2022,246.74,North America,SMB,Trial,FALSE
a734U000000tQbdQAE,11/23/2021,12/13/2021,1/21/2022,199,North America,Mid,Lead,FALSE
a734U000000tbMPQAY,12/3/2021,12/9/2021,1/21/2022,199,North America,SMB,Lead,FALSE
a734U000000tQLpQAM,12/22/2021,1/3/2022,1/21/2022,169,Australia Pacific,SMB,Trial,FALSE
a734U000000tVg9QAE,1/3/2022,1/4/2022,1/21/2022,169,North America,SMB,Lead,FALSE
a734U000000tQb4QAE,12/22/2021,12/23/2021,1/21/2022,169,Latin America,Mid,Trial,FALSE
a734U000000tbenQAA,1/21/2022,1/21/2022,1/21/2022,169,Europe,Enterprise,Trial,FALSE
a734U000000tQXHQA2,12/22/2021,1/6/2022,1/21/2022,149,North America,SMB,Trial,FALSE
a734U000000tbFiQAI,1/10/2022,1/13/2022,1/21/2022,149,North America,SMB,Lead,FALSE
a734U000000tQlsQAE,12/23/2021,1/12/2022,1/21/2022,149,Asia,Mid,Trial,FALSE
a734U000000tVfVQAU,12/22/2021,1/5/2022,1/21/2022,149,North America,SMB,Lead,FALSE
a734U000000tbj4QAA,1/13/2022,1/20/2022,1/21/2022,149,North America,SMB,Lead,FALSE
a734U000000tQYjQAM,12/22/2021,1/13/2022,1/21/2022,149,North America,Mid,Trial,FALSE
a734U000000tLZNQA2,11/30/2021,12/6/2021,1/21/2022,141.96,North America,Mid,Lead,FALSE
a734U000000tbQWQAY,1/13/2022,1/18/2022,1/21/2022,124.45,North America,Mid,Lead,FALSE
a734U000000tIMQQA2,12/1/2021,1/21/2022,1/21/2022,99,North America,SMB,Trial,FALSE
a734U000000tQEPQA2,12/21/2021,1/19/2022,1/21/2022,99,North America,SMB,Trial,FALSE
a734U000000tDUoQAM,11/18/2021,11/30/2021,1/21/2022,99,Europe,SMB,Lead,FALSE
a734U000000tPvwQAE,12/21/2021,1/24/2022,1/21/2022,99,North America,SMB,Trial,FALSE
a734U000000tPBZQA2,12/17/2021,12/21/2021,1/21/2022,99,North America,SMB,Trial,FALSE
a734U000000tR0nQAE,12/20/2021,12/22/2021,1/22/2022,1212.96,North America,Mid,Lead,FALSE
a734U000000tQkGQAU,12/23/2021,1/18/2022,1/22/2022,169,Asia,Agency,Trial,FALSE
a734U000000tR1MQAU,12/23/2021,1/4/2022,1/22/2022,169,North America,Agency,Trial,FALSE
a734U000000tR2AQAU,12/23/2021,12/30/2021,1/22/2022,149,North America,SMB,Trial,FALSE
a734U000000tQtrQAE,12/23/2021,1/19/2022,1/22/2022,149,North America,Mid,Trial,FALSE
a734U000000tQqxQAE,12/23/2021,1/4/2022,1/22/2022,149,Europe,Enterprise,Trial,FALSE
a734U000000tQvYQAU,12/23/2021,12/29/2021,1/22/2022,149,North America,SMB,Trial,FALSE
a734U000000tbZ9QAI,1/21/2022,1/21/2022,1/22/2022,120,Europe,Mid,Trial,FALSE
a734U000000tR0TQAU,12/23/2021,12/27/2021,1/22/2022,89,North America,Mid,Trial,FALSE
a734U000000tR41QAE,12/24/2021,1/3/2022,1/22/2022,49,North America,Agency,Trial,FALSE
a734U000000tRAYQA2,12/21/2021,1/20/2022,1/23/2022,2000,North America,Enterprise,Self-Gen,TRUE
a734U000000tK9nQAE,12/5/2021,1/24/2022,1/23/2022,279,North America,SMB,Trial,FALSE
a734U000000tYpYQAU,1/14/2022,1/14/2022,1/23/2022,279,North America,SMB,Lead,FALSE
a734U000000tRD8QAM,12/24/2021,1/20/2022,1/23/2022,169,North America,SMB,Trial,FALSE
a734U000000tQdeQAE,10/14/2021,10/21/2021,1/23/2022,99,North America,Agency,Lead,FALSE
a734U000000taRxQAI,11/18/2021,11/24/2021,1/24/2022,2835.15,North America,Enterprise,Lead,FALSE
a734U000000tNGIQA2,12/13/2021,12/17/2021,1/24/2022,2491.57,Europe,Mid,Trial,FALSE
a734U000000tclQQAQ,1/14/2022,1/18/2022,1/24/2022,1299,North America,Agency,Lead,FALSE
a734U000000tbpHQAQ,9/28/2021,9/28/2021,1/24/2022,1211,Australia Pacific,Mid,Trial,FALSE
a734U000000tcgBQAQ,1/4/2022,1/5/2022,1/24/2022,960,North America,SMB,Lead,FALSE
a734U000000tPinQAE,11/4/2021,12/20/2021,1/24/2022,676,Africa,Enterprise,Lead,FALSE
a734U000000tajIQAQ,1/19/2022,1/21/2022,1/24/2022,397.17,North America,Mid,Trial,FALSE
a734U000000tQgiQAE,12/22/2021,1/31/2022,1/24/2022,299,North America,Agency,Trial,FALSE
a734U000000tJAzQAM,12/2/2021,12/6/2021,1/24/2022,298,North America,SMB,Trial,FALSE
a734U000000tQxKQAU,12/23/2021,1/26/2022,1/24/2022,279,Asia,SMB,Trial,FALSE
a734U000000tQmbQAE,12/23/2021,1/31/2022,1/24/2022,169,North America,Agency,Trial,FALSE
a734U000000tPsxQAE,1/24/2022,1/24/2022,1/24/2022,169,Latin America,SMB,Trial,FALSE
a734U000000tQn5QAE,12/23/2021,1/24/2022,1/24/2022,169,Europe,Mid,Trial,FALSE
a734U000000tJ43QAE,12/2/2021,12/10/2021,1/24/2022,149,North America,Agency,Trial,FALSE
a734U000000tR2yQAE,12/23/2021,1/28/2022,1/24/2022,149,North America,SMB,Trial,FALSE
a734U000000tKOTQA2,1/24/2022,1/24/2022,1/24/2022,149,Europe,Enterprise,Trial,FALSE
a734U000000tcm9QAA,1/20/2022,1/24/2022,1/24/2022,149,North America,SMB,Unknown,FALSE
a734U0000016QRsQAM,6/29/2021,6/30/2021,1/24/2022,149,North America,SMB,Trial,FALSE
a734U000000tWhmQAE,1/10/2022,1/10/2022,1/24/2022,140,North America,SMB,Trial,FALSE
a734U000000t9ypQAA,11/9/2021,2/2/2022,1/24/2022,140,North America,Enterprise,Trial,FALSE
a734U000000tQijQAE,12/23/2021,1/25/2022,1/24/2022,99,North America,SMB,Trial,FALSE
a734U000000tLOKQA2,12/8/2021,1/10/2022,1/24/2022,99,Europe,SMB,Trial,FALSE
a734U000000tMMtQAM,12/10/2021,1/24/2022,1/24/2022,99,Europe,SMB,Trial,FALSE
a734U000000tQpaQAE,12/23/2021,1/13/2022,1/24/2022,99,Europe,SMB,Trial,FALSE
a734U000000tNBDQA2,12/13/2021,2/1/2022,1/24/2022,99,North America,SMB,Trial,FALSE
a734U000000tNBSQA2,12/13/2021,1/24/2022,1/24/2022,89,North America,Agency,Trial,FALSE
a734U000000tQcWQAU,12/22/2021,12/29/2021,1/24/2022,89,North America,SMB,Trial,FALSE
a734U000000tPG0QAM,1/21/2022,1/25/2022,1/24/2022,85,North America,SMB,Lead,FALSE
a734U000000tQIRQA2,12/21/2021,1/20/2022,1/24/2022,49,North America,SMB,Trial,FALSE
a734U000000tRJ1QAM,12/25/2021,12/27/2021,1/24/2022,49,North America,SMB,Trial,FALSE
a734U000000tdS0QAI,1/11/2022,1/12/2022,1/25/2022,703.08,North America,Mid,Lead,FALSE
a734U000000tdlvQAA,12/17/2021,1/4/2022,1/25/2022,536,North America,SMB,Lead,FALSE
a734U000000tdMWQAY,1/20/2022,1/25/2022,1/25/2022,507,North America,Mid,Lead,FALSE
a734U000000tHJBQA2,11/29/2021,11/30/2021,1/25/2022,498,Asia,Mid,Lead,FALSE
a734U000000tS5UQAU,11/18/2021,11/19/2021,1/25/2022,447,North America,Mid,Lead,FALSE
a734U000000tQr2QAE,12/23/2021,1/10/2022,1/25/2022,365,Europe,Mid,Trial,FALSE
a734U000000tbsuQAA,1/13/2022,1/19/2022,1/25/2022,338,North America,Enterprise,BDR,TRUE
